Countries,Year,ACO2E,C02IACP,CBT,CC,CO2EFC,COBT,COP,CP,EBT,EC,EP,GBT,GC,GP,OBT,OC,OP,SETE,SREEP,SWSEP,TEBT,TEC,TEIGDP,TEP,Orgs
Thailand,2002,2.14,268,5.6,25.0,177,33.7,9,20.0,3.0,100,109,7.5,28,21.0,-4.5,34,42,14.5,14.5,0.0,39,83,125,46,Other
Thailand,2003,2.07,263,7.1,25.0,186,35.7,11,19.0,2.0,107,117,8.1,30,22.0,-3.8,38,45,14.3,14.3,0.0,43,89,127,49,Other
Thailand,2004,2.1,270,7.5,28.0,203,40.7,11,20.0,3.0,115,126,8.8,31,22.0,-3.8,42,50,14.2,14.2,0.0,49,97,129,51,Other
Thailand,2005,2.1,267,8.6,30.0,209,38.0,13,21.0,4.0,121,132,9.5,33,24.0,-3.3,41,49,14.8,14.8,0.0,48,100,127,55,Other
Thailand,2006,2.08,257,11.2,30.0,211,38.0,14,19.0,4.0,128,139,9.8,34,24.0,-5.3,41,50,15.2,15.2,0.0,48,102,124,57,Other
Thailand,2007,2.07,252,14.0,32.0,218,37.2,15,18.0,4.0,133,144,10.2,36,26.0,-5.6,40,50,15.7,15.7,0.0,49,105,122,60,Other
Thailand,2008,2.06,253,15.9,34.0,222,38.2,16,18.0,2.0,135,147,10.1,40,29.0,-8.9,37,50,15.8,15.8,0.0,48,108,123,65,Other
Thailand,2009,2.02,248,16.8,33.0,217,39.5,16,18.0,1.0,135,148,9.6,37,27.0,-9.9,39,52,14.9,14.9,0.0,48,108,123,64,Other
Thailand,2010,1.98,249,17.0,36.0,234,40.8,17,18.0,6.0,149,159,10.5,42,32.0,-9.3,42,54,15.2,15.2,0.0,51,118,125,71,Other
Thailand,2011,1.98,246,16.6,37.0,233,39.7,17,21.0,9.0,149,156,11.2,39,28.0,-7.8,43,54,15.0,15.0,0.1,52,118,124,69,Other
Thailand,2012,1.98,246,18.6,36.0,250,42.6,19,18.0,8.0,162,165,11.5,45,33.0,-9.2,46,57,15.3,15.3,0.4,55,126,124,75,Other
Thailand,2013,1.93,251,18.8,38.0,262,43.4,19,18.0,11.0,164,170,12.1,48,36.0,-7.8,49,60,14.8,14.8,0.8,58,136,130,78,Other
Thailand,2014,1.9,244,21.3,36.0,257,41.0,18,18.0,10.0,169,172,11.3,48,37.0,-5.3,49,57,15.1,15.1,1.0,60,135,128,79,Other
Thailand,2015,1.95,243,24.0,36.0,264,44.4,19,15.0,12.0,174,177,15.3,48,33.0,-8.2,50,63,15.3,15.3,1.5,65,136,125,75,Other
Thailand,2016,1.88,231,22.6,35.0,260,42.3,19,17.0,18.0,185,188,14.9,47,32.0,-4.5,51,62,16.4,16.4,2.0,66,139,123,79,Other
Thailand,2017,1.89,222,23.5,36.0,260,44.6,19,16.0,23.0,185,182,15.8,45,30.0,-5.5,51,63,16.1,16.1,3.1,69,138,118,75,Other
Thailand,2018,1.92,212,25.9,34.0,259,47.4,18,15.0,26.0,188,182,16.2,46,29.0,-6.4,52,65,16.1,16.1,3.4,73,135,111,73,Other
Thailand,2019,1.93,215,22.8,34.0,268,42.3,18,14.0,23.0,193,191,16.0,48,31.0,-1.2,52,59,16.2,16.2,4.6,70,139,111,75,Other
Thailand,2020,1.93,220,25.1,35.0,257,42.7,16,13.0,27.0,187,179,16.5,42,28.0,-4.3,51,57,16.7,16.7,4.6,70,133,114,66,Other
Thailand,2021,1.92,207,25.2,33.0,247,43.7,14,14.0,31.0,191,180,17.4,42,26.0,-5.1,51,56,17.7,17.7,4.7,71,128,108,61,Other
Thailand,2022,1.95,205,22.5,30.0,250,46.5,12,14.0,33.0,197,186,18.6,40,21.0,-1.4,55,57,18.1,18.1,4.6,77,128,105,53,Other
Turkiye,1990,2.64,201,5.6,54.0,136,20.1,4,47.0,-1.0,47,58,3.3,3,0.0,0.2,22,23,9.2,9.2,0.1,28,51,76,25,Other
Turkiye,1991,2.7,200,6.3,58.0,136,17.6,4,46.0,0.0,49,60,4.0,4,0.0,-0.5,22,22,9.4,9.4,0.1,24,51,74,25,Other
Turkiye,1992,2.69,199,5.5,60.0,142,19.3,4,51.0,0.0,54,67,4.4,5,0.0,0.2,23,23,10.1,10.1,0.1,27,53,74,26,Other
Turkiye,1993,2.63,192,5.7,55.0,148,22.0,4,49.0,0.0,59,74,5.0,5,0.0,1.6,26,26,10.3,10.3,0.1,31,56,73,26,Other
Turkiye,1994,2.63,199,5.5,59.0,146,21.8,4,54.0,-1.0,61,78,5.3,5,0.0,1.1,25,25,11.2,11.2,0.1,31,56,76,26,Other
Turkiye,1995,2.63,203,6.1,61.0,160,24.7,4,55.0,-1.0,67,86,6.9,7,0.0,1.7,28,27,11.2,11.2,0.1,36,61,77,26,Other
Turkiye,1996,2.65,208,8.7,66.0,176,24.2,4,56.0,0.0,74,95,8.0,8,0.0,3.4,30,26,11.4,11.4,0.1,41,67,78,27,Other
Turkiye,1997,2.65,203,10.7,73.0,185,23.3,3,60.0,2.0,82,103,9.6,10,0.0,3.3,29,27,12.3,12.3,0.1,42,70,76,28,Other
Turkiye,1998,2.63,199,11.0,78.0,186,23.7,3,67.0,3.0,88,111,9.9,10,1.0,2.9,29,27,13.3,13.3,0.1,43,71,76,29,Other
Turkiye,1999,2.64,204,9.3,76.0,184,23.0,3,67.0,2.0,91,116,12.0,13,1.0,3.1,28,26,14.3,14.3,0.1,43,70,77,27,Other
Turkiye,2000,2.69,212,13.7,81.0,205,21.6,3,63.0,3.0,98,125,14.4,15,1.0,7.4,30,24,13.8,13.8,0.1,51,76,79,26,Other
Turkiye,2001,2.65,204,8.5,73.0,186,23.2,3,62.0,4.0,97,123,15.8,16,0.0,3.2,28,25,15.2,15.2,0.2,46,70,77,25,Other
Turkiye,2002,2.64,202,12.4,66.0,196,23.7,2,54.0,3.0,103,129,17.1,18,0.0,4.5,29,26,14.8,14.8,0.1,51,74,76,24,Other
Turkiye,2003,2.68,206,16.6,64.0,211,24.1,2,49.0,1.0,112,141,20.7,21,1.0,4.1,29,26,15.1,15.1,0.1,57,79,77,24,Other
Turkiye,2004,2.65,190,16.8,65.0,214,23.9,2,46.0,-1.0,121,151,21.7,22,1.0,4.8,29,26,15.8,15.8,0.1,58,81,72,24,Other
Turkiye,2005,2.64,180,17.8,77.0,222,23.4,2,58.0,-1.0,130,162,26.6,27,1.0,4.5,28,26,16.4,16.4,0.1,62,84,68,24,Other
Turkiye,2006,2.66,188,20.8,84.0,248,24.1,2,64.0,-2.0,143,176,30.2,31,1.0,6.1,30,26,16.3,16.3,0.2,69,93,71,26,Other
Turkiye,2007,2.7,196,23.4,99.0,271,23.4,2,75.0,-2.0,155,192,35.8,37,1.0,7.8,30,26,16.7,16.7,0.3,76,100,73,27,Other
Turkiye,2008,2.74,194,19.7,99.0,270,21.7,2,79.0,0.0,162,198,36.7,37,1.0,7.5,30,24,18.1,18.1,0.5,73,98,71,29,Other
Turkiye,2009,2.73,203,20.6,100.0,269,14.2,2,79.0,-1.0,157,195,35.1,35,1.0,13.4,31,19,17.4,17.4,1.0,71,98,74,30,Other
Turkiye,2010,2.64,192,22.3,95.0,276,17.0,3,73.0,-1.0,172,211,37.4,38,1.0,12.0,29,20,18.1,18.1,1.7,75,104,73,31,Other
Turkiye,2011,2.66,185,23.9,101.0,296,18.1,2,75.0,1.0,186,229,43.2,45,1.0,10.6,29,22,18.7,18.7,2.4,81,111,70,31,Other
Turkiye,2012,2.63,184,29.5,99.0,308,19.2,3,70.0,3.0,195,239,45.3,45,1.0,12.9,31,23,18.7,18.7,2.9,89,117,70,31,Other
Turkiye,2013,2.61,163,27.1,84.0,296,18.5,3,60.0,6.0,198,240,44.6,46,1.0,13.2,32,24,19.2,19.2,3.8,87,114,63,29,Other
Turkiye,2014,2.67,167,30.0,97.0,319,17.2,3,65.0,5.0,207,252,48.6,49,0.0,15.7,32,22,20.0,20.0,4.5,94,119,63,29,Other
Turkiye,2015,2.57,164,34.3,93.0,331,24.7,3,58.0,4.0,217,262,47.8,48,0.0,16.1,37,29,19.2,19.2,6.0,104,129,64,32,Other
Turkiye,2016,2.56,168,36.6,107.0,351,24.4,3,73.0,5.0,231,274,45.7,46,0.0,18.8,41,30,19.5,19.5,8.1,106,137,66,36,Other
Turkiye,2017,2.66,174,38.9,112.0,392,25.4,3,74.0,-1.0,249,297,54.6,54,0.0,20.2,43,32,19.6,19.6,9.3,117,147,66,37,Other
Turkiye,2018,2.68,168,38.9,122.0,389,20.7,3,84.0,-1.0,258,305,49.6,50,0.0,22.8,41,28,20.7,20.7,11.9,110,145,63,41,Other
Turkiye,2019,2.59,163,38.6,125.0,380,30.9,4,87.0,-1.0,257,304,44.4,45,0.0,12.6,41,37,20.4,20.4,13.5,106,147,63,46,Other
Turkiye,2020,2.58,160,40.5,113.0,380,28.8,4,75.0,-1.0,263,307,47.5,48,0.0,11.2,42,35,20.2,20.2,15.4,105,147,62,45,Other
Turkiye,2021,2.57,156,37.9,126.0,412,31.0,4,86.0,-2.0,287,335,58.3,60,0.0,11.6,43,38,20.6,20.6,17.2,115,160,61,47,Other
Turkiye,2022,2.57,144,35.9,130.0,400,33.2,5,96.0,3.0,286,326,54.1,51,0.0,11.4,44,41,21.3,21.3,19.4,112,156,56,51,Other
Ukraine,1990,2.75,893,-11.6,150.0,690,53.1,5,159.0,-28.0,230,299,90.7,113,28.0,0.4,67,62,11.0,11.0,0.0,120,251,325,136,Other
Ukraine,1991,2.61,928,-0.4,133.0,655,49.1,5,135.0,-15.0,224,279,91.7,115,23.0,12.1,64,54,10.9,10.9,0.0,134,251,356,119,Other
Ukraine,1992,2.59,888,4.4,129.0,565,34.4,4,126.0,-5.0,208,253,89.3,106,21.0,1.8,39,37,11.9,11.9,0.0,111,218,344,112,Other
Ukraine,1993,2.59,922,5.6,117.0,503,19.7,4,109.0,-2.0,190,230,76.4,99,19.0,5.0,28,23,13.1,13.1,0.0,90,194,356,100,Other
Ukraine,1994,2.52,990,3.4,92.0,416,15.8,4,89.0,-1.0,166,203,66.2,88,18.0,3.4,25,20,13.3,13.3,0.0,75,165,393,87,Other
Ukraine,1995,2.53,1124,13.6,91.0,415,13.3,4,78.0,-3.0,158,194,63.5,82,18.0,7.4,25,17,13.0,13.0,0.0,82,164,444,82,Other
Ukraine,1996,2.33,1054,10.4,68.0,350,9.3,4,58.0,-2.0,142,183,70.4,89,18.0,2.2,16,14,12.3,12.3,0.0,77,150,452,74,Other
Ukraine,1997,2.33,1039,6.3,66.0,335,9.0,4,59.0,0.0,136,178,61.0,79,18.0,4.8,18,13,12.4,12.4,0.0,69,144,445,75,Other
Ukraine,1998,2.34,1005,6.3,66.0,318,9.8,4,60.0,-1.0,130,173,53.0,71,18.0,3.0,17,14,12.9,12.9,0.0,61,136,429,75,Other
Ukraine,1999,2.33,998,2.4,66.0,315,7.9,4,63.0,-3.0,126,172,58.8,77,18.0,0.9,12,12,12.7,12.7,0.0,60,135,428,76,Other
Ukraine,2000,2.31,924,3.2,66.0,309,5.7,4,63.0,-4.0,124,171,56.4,74,18.0,2.5,12,9,13.0,13.0,0.0,58,134,401,76,Other
Ukraine,2001,2.25,832,1.8,64.0,302,13.4,4,62.0,-3.0,122,173,55.9,74,18.0,-3.8,13,17,12.1,12.1,0.0,58,134,369,76,Other
Ukraine,2002,2.22,787,2.5,65.0,302,18.8,4,62.0,-3.0,123,174,54.6,73,19.0,-7.4,13,21,12.0,12.0,0.0,59,136,354,77,Other
Ukraine,2003,2.25,754,6.0,71.0,316,21.4,4,60.0,-5.0,129,180,58.2,79,19.0,-8.8,13,22,12.6,12.6,0.0,66,141,336,76,Other
Ukraine,2004,2.16,653,3.5,65.0,306,21.5,4,60.0,-5.0,135,182,57.7,80,20.0,-8.2,13,22,12.2,12.2,0.0,64,142,303,78,Other
Ukraine,2005,2.24,655,3.7,66.0,316,14.8,4,61.0,-8.0,138,186,57.3,79,20.0,-5.5,14,19,12.5,12.5,0.0,60,141,292,79,Other
Ukraine,2006,2.27,596,7.2,71.0,310,10.9,5,65.0,-10.0,144,193,50.2,71,21.0,-0.8,14,15,13.2,13.2,0.0,56,137,263,82,Other
Ukraine,2007,2.31,560,11.0,73.0,315,10.3,4,59.0,-9.0,149,196,49.2,69,21.0,0.5,14,15,13.3,13.3,0.0,57,137,243,82,Other
Ukraine,2008,2.31,531,8.2,71.0,305,6.7,4,60.0,-7.0,148,193,51.7,66,21.0,3.2,14,12,13.9,13.9,0.0,57,132,230,82,Other
Ukraine,2009,2.29,527,1.5,61.0,257,7.2,4,55.0,-4.0,134,174,37.3,51,21.0,2.5,14,12,14.8,14.8,0.0,41,112,230,77,Other
Ukraine,2010,2.11,544,4.4,65.0,276,7.8,4,55.0,-4.0,148,189,36.0,57,20.0,1.8,13,12,15.2,15.2,0.0,42,131,258,77,Other
Ukraine,2011,2.36,542,3.5,71.0,291,5.8,3,63.0,-6.0,152,195,44.0,58,20.0,3.4,13,10,15.4,15.4,0.1,48,123,230,82,Other
Ukraine,2012,2.34,531,6.5,72.0,285,1.6,3,66.0,-11.0,150,199,32.4,53,20.0,6.5,13,5,15.6,15.6,0.3,39,122,227,84,Other
Ukraine,2013,2.41,510,4.4,70.0,274,0.8,3,65.0,-10.0,148,194,27.5,49,21.0,6.1,12,4,16.2,16.2,0.6,31,114,212,84,Other
Ukraine,2014,2.3,478,8.0,61.0,231,0.1,3,46.0,-8.0,134,183,19.1,41,20.0,7.1,11,3,17.4,17.4,0.9,27,100,208,72,Other
Ukraine,2015,2.07,440,15.9,52.0,191,0.2,3,35.0,-1.0,124,164,16.2,33,20.0,7.6,10,3,19.1,19.1,1.0,30,93,213,64,Other
Ukraine,2016,2.15,431,16.5,52.0,192,0.5,2,32.0,-4.0,124,165,10.7,32,20.0,8.9,11,3,18.4,18.4,0.9,28,89,200,61,Other
Ukraine,2017,1.98,388,20.5,45.0,177,1.2,2,25.0,-5.0,121,156,13.6,31,20.0,9.1,10,3,19.3,19.3,1.1,33,90,196,59,Other
Ukraine,2018,2.0,397,22.1,49.0,188,1.3,2,27.0,-6.0,122,160,10.2,31,20.0,9.7,11,2,19.0,19.0,1.4,32,94,198,61,Other
Ukraine,2019,1.95,358,21.9,46.0,175,1.3,3,26.0,-4.0,120,154,11.6,28,20.0,9.4,10,1,19.5,19.5,3.2,33,89,183,60,Other
Ukraine,2020,1.92,354,17.3,40.0,166,1.7,2,24.0,-2.0,117,148,9.0,30,20.0,9.7,10,1,19.4,19.4,6.2,29,86,184,57,Other
Ukraine,2021,1.88,354,20.2,45.0,172,2.1,2,25.0,-2.0,125,156,7.7,28,18.0,10.0,10,1,19.9,19.9,7.0,31,91,188,59,Other
Ukraine,2022,1.83,352,4.3,27.0,119,0.7,2,23.0,-1.0,85,113,4.5,21,17.0,8.4,8,1,18.5,18.5,6.2,16,65,193,50,Other
United Arab Emirates,1990,2.56,257,0.0,0.0,52,-79.3,92,0.0,0.0,14,17,-3.2,17,20.0,3.4,6,10,7.6,7.6,0.0,-81,20,101,110,Other
United Arab Emirates,1991,2.53,291,0.0,0.0,59,-92.0,105,0.0,0.0,15,17,-3.5,20,24.0,6.0,7,11,6.5,6.5,0.0,-91,23,115,127,Other
United Arab Emirates,1992,2.55,269,0.0,0.0,57,-98.5,113,0.0,0.0,16,19,-3.4,19,22.0,4.9,7,12,7.6,7.6,0.0,-99,22,106,134,Other
United Arab Emirates,1993,2.53,278,0.0,0.0,60,-94.8,110,0.0,0.0,18,22,-3.1,20,23.0,5.2,7,12,8.6,8.6,0.0,-95,23,110,131,Other
United Arab Emirates,1994,2.51,286,0.0,0.0,65,-94.7,109,0.0,0.0,20,24,-3.9,23,27.0,6.9,7,12,8.6,8.6,0.0,-94,26,114,134,Other
United Arab Emirates,1995,2.5,283,0.0,0.0,69,-94.3,109,0.0,0.0,21,25,-6.1,25,31.0,6.8,7,12,8.7,8.7,0.0,-96,28,113,137,Other
United Arab Emirates,1996,2.47,280,0.0,0.0,72,-93.0,110,0.0,0.0,23,27,-6.2,27,34.0,4.0,7,14,8.8,8.8,0.0,-97,29,113,140,Other
United Arab Emirates,1997,2.47,272,0.0,0.0,76,-98.6,115,0.0,0.0,26,28,-6.8,29,36.0,4.8,7,13,9.3,9.3,0.0,-103,31,110,147,Other
United Arab Emirates,1998,2.47,278,0.0,0.0,78,-99.9,118,0.0,0.0,31,33,-6.2,30,37.0,3.2,7,14,11.0,11.0,0.0,-105,32,113,151,Other
United Arab Emirates,1999,2.5,278,0.0,0.0,80,-86.4,111,0.0,0.0,36,37,-6.2,31,38.0,-3.5,7,19,12.7,12.7,0.0,-99,32,112,144,Other
United Arab Emirates,2000,2.54,249,0.0,0.0,79,-94.2,124,0.0,0.0,38,40,-6.5,30,37.0,-9.5,7,23,14.2,14.2,0.0,-113,31,98,157,Other
United Arab Emirates,2001,2.12,285,0.0,0.0,92,-83.3,121,0.0,0.0,38,43,-6.6,36,43.0,-10.9,8,30,12.3,12.3,0.0,-103,44,135,159,Other
United Arab Emirates,2002,2.19,284,0.2,0.0,94,-78.7,114,0.0,0.0,41,47,-6.5,36,43.0,-10.3,9,29,13.3,13.3,0.0,-98,43,130,152,Other
United Arab Emirates,2003,2.33,273,0.2,0.0,99,-92.9,127,0.0,0.0,43,49,-6.4,37,44.0,-9.2,9,28,14.0,14.0,0.0,-111,42,117,166,Other
United Arab Emirates,2004,2.51,265,0.2,0.0,105,-99.7,134,0.0,0.0,45,52,-5.0,40,45.0,-10.1,9,28,15.1,15.1,0.0,-118,42,106,174,Other
United Arab Emirates,2005,2.5,268,0.2,0.0,111,-103.5,137,0.0,0.0,53,61,-5.3,42,48.0,-8.6,10,28,16.4,16.4,0.0,-121,44,107,180,Other
United Arab Emirates,2006,2.49,253,0.5,0.0,115,-114.3,146,0.0,0.0,58,67,-5.2,43,49.0,-4.5,11,27,17.7,17.7,0.0,-127,46,102,190,Other
United Arab Emirates,2007,2.47,264,0.2,0.0,124,-113.2,145,0.0,0.0,67,79,-0.3,48,49.0,-2.2,11,26,17.4,17.4,0.0,-120,50,107,188,Other
United Arab Emirates,2008,2.46,301,0.6,1.0,146,-116.3,147,0.0,0.0,74,80,10.0,58,49.0,0.1,12,25,16.8,16.8,0.0,-112,59,122,190,Other
United Arab Emirates,2009,2.33,323,0.4,0.0,148,-100.2,134,0.0,0.0,81,86,10.9,57,47.0,-1.5,13,26,15.9,15.9,0.0,-97,64,138,176,Other
United Arab Emirates,2010,2.52,332,1.0,1.0,155,-106.9,142,0.0,0.0,86,94,10.3,61,51.0,-5.1,14,31,16.0,16.0,0.0,-107,61,132,186,Other
United Arab Emirates,2011,2.63,321,0.7,1.0,160,-122.3,157,0.0,0.0,91,99,11.9,64,52.0,-6.7,14,34,16.2,16.2,0.0,-124,61,122,203,Other
United Arab Emirates,2012,2.65,326,2.1,2.0,170,-126.5,166,0.0,0.0,97,106,12.5,66,54.0,-9.4,15,36,16.1,16.1,0.0,-130,64,123,213,Other
United Arab Emirates,2013,2.64,326,2.7,3.0,179,-134.5,174,0.0,0.0,101,110,13.7,68,55.0,-7.9,17,37,15.6,15.6,0.1,-135,68,124,222,Other
United Arab Emirates,2014,2.34,315,2.9,3.0,180,-127.3,170,0.0,0.0,107,117,13.6,67,54.0,-0.4,18,33,16.3,16.3,0.3,-120,77,135,217,Other
United Arab Emirates,2015,2.22,314,2.6,3.0,189,-124.5,185,0.0,0.0,114,127,14.7,74,60.0,-10.3,17,48,16.7,16.7,0.2,-127,85,141,237,Other
United Arab Emirates,2016,2.17,316,2.8,3.0,196,-120.2,191,0.0,1.0,116,130,14.0,75,62.0,-17.5,19,58,16.1,16.1,0.2,-130,90,146,245,Other
United Arab Emirates,2017,2.47,295,3.2,3.0,187,-118.5,183,0.0,0.0,120,135,14.9,68,54.0,-22.0,19,57,18.0,18.0,0.5,-132,76,119,230,Other
United Arab Emirates,2018,2.18,264,2.9,3.0,169,-114.4,186,0.0,0.0,122,136,12.7,60,48.0,-21.1,19,59,20.7,20.7,1.0,-128,78,121,228,Other
United Arab Emirates,2019,2.18,273,2.7,3.0,181,-120.2,189,0.0,0.0,126,138,13.3,68,55.0,-18.0,19,56,19.0,19.0,2.7,-131,83,125,238,Other
United Arab Emirates,2020,2.23,296,3.2,3.0,184,-112.6,176,0.0,0.0,125,139,14.4,69,55.0,-17.5,19,51,18.7,18.7,3.9,-122,83,133,225,Other
United Arab Emirates,2021,2.18,280,3.6,4.0,181,-108.7,176,0.0,0.0,137,151,13.5,68,54.0,-20.4,21,58,20.0,20.0,4.4,-122,83,128,226,Other
United Arab Emirates,2022,2.11,264,3.6,4.0,183,-135.1,202,0.0,0.0,144,156,12.2,65,53.0,-15.1,24,61,20.1,20.1,4.5,-144,87,125,254,Other
United Kingdom,1990,2.7,327,12.5,107.0,556,-4.3,92,93.0,12.0,284,320,7.2,58,50.0,-6.1,73,89,16.8,16.8,0.0,5,206,121,208,Other
United Kingdom,1991,2.65,335,17.9,106.0,564,2.4,91,95.0,16.0,291,323,6.4,63,57.0,-9.6,74,92,16.6,16.6,0.0,11,213,127,215,Other
United Kingdom,1992,2.62,330,19.7,100.0,558,1.3,94,84.0,17.0,291,321,5.6,62,56.0,-11.0,74,93,16.8,16.8,0.0,9,213,126,215,Other
United Kingdom,1993,2.52,312,17.7,87.0,541,-1.1,100,68.0,17.0,296,323,3.9,69,66.0,-14.4,74,97,16.9,16.9,0.1,1,215,124,223,Other
United Kingdom,1994,2.46,296,14.0,82.0,533,-28.9,127,50.0,17.0,292,326,2.2,71,70.0,-12.9,73,94,16.7,16.7,0.1,-31,217,120,245,Other
United Kingdom,1995,2.41,284,15.4,77.0,524,-34.6,130,53.0,16.0,304,334,0.7,75,76.0,-13.0,72,94,17.4,17.4,0.1,-37,217,118,258,Other
United Kingdom,1996,2.41,288,17.3,72.0,545,-30.6,130,50.0,17.0,320,351,0.3,88,90.0,-15.2,74,98,17.3,17.3,0.1,-34,226,120,269,Other
United Kingdom,1997,2.37,262,19.2,64.0,520,-29.2,128,48.0,17.0,321,351,-0.7,89,92.0,-18.0,72,98,17.9,17.9,0.2,-35,219,111,268,Other
United Kingdom,1998,2.37,257,20.8,64.0,526,-36.7,132,41.0,13.0,325,363,-2.0,92,96.0,-13.0,70,94,18.1,18.1,0.2,-38,222,108,272,Other
United Kingdom,1999,2.36,248,19.7,57.0,523,-46.9,137,37.0,14.0,332,368,-6.6,98,105.0,-7.8,70,88,18.2,18.2,0.2,-48,222,105,282,Other
United Kingdom,2000,2.38,243,22.8,60.0,532,-38.5,126,31.0,14.0,340,377,-11.0,102,115.0,-6.5,68,88,18.6,18.6,0.3,-40,223,102,272,Other
United Kingdom,2001,2.43,244,34.8,64.0,544,-33.4,117,32.0,10.0,343,385,-9.7,101,111.0,-2.1,67,84,18.8,18.8,0.3,-23,224,100,262,Other
United Kingdom,2002,2.4,232,28.0,59.0,529,-30.2,116,30.0,8.0,344,387,-8.2,100,109.0,-8.0,67,85,19.2,19.2,0.3,-28,221,97,259,Other
United Kingdom,2003,2.42,232,32.1,64.0,543,-20.7,106,28.0,2.0,347,398,-8.3,101,109.0,-6.4,68,85,19.1,19.1,0.3,-14,225,96,247,Other
United Kingdom,2004,2.45,226,36.4,61.0,544,-2.0,95,25.0,7.0,348,394,1.7,103,102.0,-12.0,69,91,19.2,19.2,0.5,11,222,92,226,Other
United Kingdom,2005,2.43,220,44.2,62.0,542,4.8,85,20.0,8.0,357,398,7.0,100,93.0,-7.4,69,87,19.9,19.9,0.7,32,223,91,205,Other
United Kingdom,2006,2.48,215,50.9,68.0,543,9.2,77,19.0,8.0,354,397,11.3,95,84.0,-2.1,68,84,20.1,20.1,1.1,49,219,87,187,Other
United Kingdom,2007,2.52,206,43.6,64.0,532,6.4,77,17.0,5.0,351,397,19.5,96,76.0,-4.8,66,82,20.4,20.4,1.3,46,211,82,176,Other
United Kingdom,2008,2.48,200,43.8,59.0,516,11.8,72,18.0,11.0,350,389,26.0,99,73.0,-4.7,64,82,20.6,20.6,1.8,59,208,81,167,Other
United Kingdom,2009,2.39,190,37.5,49.0,469,9.0,68,18.0,3.0,330,377,30.3,92,61.0,-3.3,60,76,20.7,20.7,2.5,57,196,79,157,Other
United Kingdom,2010,2.39,193,25.4,51.0,485,12.9,63,18.0,3.0,338,383,40.1,99,58.0,-2.4,60,74,20.4,20.4,2.7,63,203,81,148,Other
United Kingdom,2011,2.37,174,31.6,51.0,446,24.3,52,19.0,6.0,326,368,38.7,83,46.0,-5.1,57,76,21.5,21.5,4.4,74,188,74,129,Other
United Kingdom,2012,2.42,180,44.0,64.0,468,29.5,45,17.0,12.0,326,364,38.8,78,40.0,-3.8,57,73,21.1,21.1,5.8,89,193,74,116,Other
United Kingdom,2013,2.4,172,50.7,61.0,455,25.5,41,13.0,14.0,324,358,40.3,77,37.0,1.5,55,66,20.9,20.9,8.5,96,190,72,108,Other
United Kingdom,2014,2.32,152,42.6,49.0,415,22.8,40,12.0,21.0,311,338,33.3,71,39.0,6.5,55,62,21.2,21.2,10.7,89,179,66,107,Other
United Kingdom,2015,2.23,144,23.2,39.0,402,17.0,45,9.0,21.0,311,340,31.3,73,40.0,9.3,57,62,20.6,20.6,14.1,73,181,65,117,Other
United Kingdom,2016,2.14,134,9.7,19.0,382,13.9,47,4.0,18.0,311,339,38.0,81,42.0,10.9,59,61,20.3,20.3,14.0,68,178,62,119,Other
United Kingdom,2017,2.09,126,9.0,15.0,367,14.9,47,3.0,15.0,307,338,35.8,79,42.0,11.4,59,61,20.1,20.1,18.1,67,176,60,119,Other
United Kingdom,2018,2.08,122,10.4,13.0,361,8.0,51,3.0,19.0,308,333,39.5,79,41.0,13.0,58,59,20.2,20.2,20.9,67,174,59,122,Other
United Kingdom,2019,2.06,115,6.4,9.0,345,6.5,52,3.0,21.0,303,324,38.5,78,39.0,12.1,56,60,20.3,20.3,23.6,62,168,56,121,Other
United Kingdom,2020,2.0,112,4.4,8.0,308,-0.5,49,2.0,18.0,287,311,34.3,74,39.0,5.9,47,49,21.0,21.0,28.4,43,154,56,117,Other
United Kingdom,2021,2.09,113,4.6,8.0,332,7.0,41,1.0,25.0,291,308,44.5,78,32.0,6.7,50,48,20.3,20.3,25.0,61,159,54,101,Other
United Kingdom,2022,2.1,106,7.0,8.0,323,15.3,38,1.0,-5.0,280,325,33.0,72,38.0,8.0,50,54,20.5,20.5,29.0,60,154,50,104,Other
United States,1990,2.54,495,-93.4,819.0,4859,339.4,413,934.0,2.0,2713,3219,41.0,530,507.0,21.8,732,755,17.7,17.7,0.6,343,1911,195,1647,Other
United States,1991,2.5,492,-95.5,816.0,4821,331.3,413,904.0,22.0,2854,3276,46.6,539,503.0,7.2,716,748,18.6,18.6,0.6,324,1926,197,1637,Other
United States,1992,2.49,483,-88.6,826.0,4899,351.8,407,905.0,28.0,2866,3291,54.4,554,507.0,8.0,729,757,18.5,18.5,0.6,358,1965,194,1642,Other
United States,1993,2.51,481,-60.3,856.0,5015,391.7,396,858.0,28.0,2963,3411,62.6,574,514.0,2.1,738,772,18.7,18.7,0.6,419,1999,192,1591,Other
United States,1994,2.5,470,-57.0,862.0,5096,407.2,387,938.0,45.0,3047,3473,69.7,586,535.0,7.5,759,778,18.9,18.9,0.6,450,2036,188,1652,Other
United States,1995,2.5,462,-72.8,872.0,5150,407.6,383,937.0,38.0,3136,3582,76.1,609,528.0,-1.7,753,781,19.1,19.1,0.5,435,2064,185,1654,Other
United States,1996,2.52,460,-75.6,913.0,5318,427.6,382,965.0,38.0,3221,3677,78.8,622,534.0,8.3,779,802,19.0,19.0,0.5,468,2110,183,1673,Other
